idSeller,Name,Rating,Status,Register_Date
5271,Seller_05271,0,active,2014-01-29
5272,Seller_05272,1,active,2007-06-01
5273,Seller_05273,2,active,2010-05-26
5274,Seller_05274,4,active,2017-09-15
5275,Seller_05275,3,active,2016-10-31
5276,Seller_05276,1,active,2024-08-02
5277,Seller_05277,1,active,2005-07-20
5278,Seller_05278,2,active,2022-02-24
5279,Seller_05279,3,active,2004-07-26
5280,Seller_05280,3,active,2022-10-28
5281,Seller_05281,1,active,2007-07-13
5282,Seller_05282,0,active,2002-01-03
5283,Seller_05283,5,active,2013-09-23
5284,Seller_05284,0,active,2018-03-20
5285,Seller_05285,2,active,2018-01-23
5286,Seller_05286,2,active,2009-04-23
5287,Seller_05287,1,active,2026-11-09
5288,Seller_05288,5,active,2017-06-11
5289,Seller_05289,0,active,2009-03-19
5290,Seller_05290,0,active,2003-05-09
5291,Seller_05291,4,active,2000-12-03
5292,Seller_05292,4,active,2019-11-15
5293,Seller_05293,2,active,2020-08-17
5294,Seller_05294,3,active,2002-07-04
5295,Seller_05295,0,active,2000-12-24
5296,Seller_05296,0,active,2017-05-02
5297,Seller_05297,2,active,2009-01-28
5298,Seller_05298,0,active,2003-12-18
5299,Seller_05299,2,active,2000-02-04
5300,Seller_05300,5,active,2013-02-25
5301,Seller_05301,0,active,2004-01-10
5302,Seller_05302,5,active,2021-04-24
5303,Seller_05303,3,active,2004-10-04
5304,Seller_05304,0,active,2013-03-04
5305,Seller_05305,3,active,2013-11-10
5306,Seller_05306,1,active,2026-12-07
5307,Seller_05307,2,active,2022-12-08
5308,Seller_05308,0,active,2014-05-05
5309,Seller_05309,4,active,2015-01-15
5310,Seller_05310,1,active,2013-10-06
5311,Seller_05311,1,active,2004-03-30
5312,Seller_05312,0,active,2007-02-07
5313,Seller_05313,3,active,2008-04-22
5314,Seller_05314,5,active,2009-11-17
5315,Seller_05315,2,active,2018-06-03
5316,Seller_05316,3,active,2021-06-23
5317,Seller_05317,0,active,2014-03-05
5318,Seller_05318,3,active,2020-03-13
5319,Seller_05319,5,active,2003-08-19
5320,Seller_05320,3,active,2006-09-15
5321,Seller_05321,0,active,2022-12-20
5322,Seller_05322,2,active,2024-10-02
5323,Seller_05323,2,active,2000-08-25
5324,Seller_05324,4,active,2012-08-27
5325,Seller_05325,2,active,2022-01-28
5326,Seller_05326,5,active,2008-09-26
5327,Seller_05327,3,blocked,2018-09-15
5328,Seller_05328,2,active,2016-03-21
5329,Seller_05329,3,active,2024-08-16
5330,Seller_05330,2,active,2026-08-07
5331,Seller_05331,1,active,2006-08-16
5332,Seller_05332,2,blocked,2022-07-29
5333,Seller_05333,5,active,2020-03-25
5334,Seller_05334,4,active,2022-02-11
5335,Seller_05335,3,active,2022-01-01
5336,Seller_05336,5,active,2011-08-21
5337,Seller_05337,5,active,2016-04-18
5338,Seller_05338,0,active,2021-11-17
5339,Seller_05339,0,active,2020-03-20
5340,Seller_05340,0,active,2025-08-29
5341,Seller_05341,5,active,2023-06-05
5342,Seller_05342,2,active,2019-05-09
5343,Seller_05343,3,active,2015-08-30
5344,Seller_05344,4,active,2021-11-15
5345,Seller_05345,2,active,2025-09-25
5346,Seller_05346,0,active,2015-03-09
5347,Seller_05347,3,active,2019-03-23
5348,Seller_05348,0,active,2026-07-30
5349,Seller_05349,5,active,2006-11-15
5350,Seller_05350,4,active,2014-04-20
5351,Seller_05351,1,active,2015-03-31
5352,Seller_05352,3,active,2012-10-01
5353,Seller_05353,3,active,2004-07-14
5354,Seller_05354,0,active,2013-09-28
5355,Seller_05355,4,active,2023-01-08
5356,Seller_05356,3,active,2008-07-02
5357,Seller_05357,0,active,2018-01-14
5358,Seller_05358,2,active,2023-12-23
5359,Seller_05359,5,active,2010-02-03
5360,Seller_05360,0,active,2004-02-29
5361,Seller_05361,3,blocked,2018-10-20
5362,Seller_05362,5,active,2024-07-21
5363,Seller_05363,2,active,2018-01-09
5364,Seller_05364,4,active,2001-02-20
5365,Seller_05365,1,active,2015-10-24
5366,Seller_05366,4,active,2009-05-18
5367,Seller_05367,0,active,2007-03-22
5368,Seller_05368,2,active,2001-08-05
5369,Seller_05369,5,active,2011-01-09
5370,Seller_05370,5,active,2005-01-19
5371,Seller_05371,3,active,2001-07-02
5372,Seller_05372,5,active,2025-06-06
5373,Seller_05373,5,active,2008-08-28
5374,Seller_05374,5,active,2020-10-15
5375,Seller_05375,2,active,2010-03-25
5376,Seller_05376,4,active,2011-04-13
5377,Seller_05377,0,active,2015-11-08
5378,Seller_05378,1,active,2000-08-24
5379,Seller_05379,2,active,2019-10-06
5380,Seller_05380,2,active,2007-06-18
5381,Seller_05381,1,active,2019-10-02
5382,Seller_05382,4,active,2024-08-13
5383,Seller_05383,5,active,2004-10-18
5384,Seller_05384,4,active,2013-08-02
5385,Seller_05385,1,active,2017-07-24
5386,Seller_05386,2,active,2017-12-09
5387,Seller_05387,3,active,2008-05-28
5388,Seller_05388,5,active,2017-05-09
5389,Seller_05389,5,active,2008-04-10
5390,Seller_05390,0,active,2019-10-29
5391,Seller_05391,4,active,2012-02-04
5392,Seller_05392,2,active,2004-12-12
5393,Seller_05393,3,active,2006-07-24
5394,Seller_05394,4,active,2023-01-29
5395,Seller_05395,3,active,2021-01-12
5396,Seller_05396,2,active,2006-11-22
5397,Seller_05397,2,active,2005-11-03
5398,Seller_05398,5,active,2020-06-26
5399,Seller_05399,0,active,2004-11-17
5400,Seller_05400,2,active,2001-07-17
5401,Seller_05401,1,active,2013-10-19
5402,Seller_05402,0,active,2024-08-13
5403,Seller_05403,4,active,2007-10-27
5404,Seller_05404,5,active,2022-06-29
5405,Seller_05405,2,active,2006-08-15
5406,Seller_05406,3,active,2014-11-09
5407,Seller_05407,2,active,2024-04-15
5408,Seller_05408,5,active,2012-06-21
5409,Seller_05409,0,active,2013-12-09
5410,Seller_05410,4,active,2013-01-20
5411,Seller_05411,2,active,2025-05-18
5412,Seller_05412,5,active,2020-11-16
5413,Seller_05413,5,active,2016-04-29
5414,Seller_05414,5,active,2009-08-16
5415,Seller_05415,4,active,2007-08-06
5416,Seller_05416,1,active,2012-01-22
5417,Seller_05417,0,active,2019-02-14
5418,Seller_05418,2,active,2009-08-12
5419,Seller_05419,1,active,2009-04-11
5420,Seller_05420,3,active,2024-07-25
5421,Seller_05421,0,active,2019-04-01
5422,Seller_05422,3,active,2007-09-21
5423,Seller_05423,3,active,2018-02-07
5424,Seller_05424,5,active,2012-07-30
5425,Seller_05425,2,active,2012-07-08
5426,Seller_05426,2,active,2011-10-04
5427,Seller_05427,3,active,2016-03-30
5428,Seller_05428,5,active,2008-08-10
5429,Seller_05429,3,active,2025-03-14
5430,Seller_05430,2,active,2015-12-07
5431,Seller_05431,3,active,2022-11-18
5432,Seller_05432,2,blocked,2022-09-10
5433,Seller_05433,1,active,2014-12-15
5434,Seller_05434,0,active,2001-06-09
5435,Seller_05435,3,active,2005-01-30
5436,Seller_05436,0,active,2010-08-21
5437,Seller_05437,5,active,2000-07-07
5438,Seller_05438,2,active,2014-03-16
5439,Seller_05439,1,active,2001-12-11
5440,Seller_05440,3,active,2023-01-04
5441,Seller_05441,0,active,2023-01-08
5442,Seller_05442,0,active,2011-12-22
5443,Seller_05443,3,active,2014-04-23
5444,Seller_05444,2,active,2001-09-27
5445,Seller_05445,0,active,2007-05-08
5446,Seller_05446,1,active,2013-08-15
5447,Seller_05447,3,active,2025-06-05
5448,Seller_05448,1,active,2024-09-15
5449,Seller_05449,0,active,2000-09-21
5450,Seller_05450,1,active,2011-09-07
5451,Seller_05451,2,active,2009-07-11
5452,Seller_05452,0,active,2015-01-22
5453,Seller_05453,0,active,2013-05-17
5454,Seller_05454,3,active,2021-05-01
5455,Seller_05455,2,active,2003-02-13
5456,Seller_05456,5,active,2022-04-24
5457,Seller_05457,4,active,2000-12-15
5458,Seller_05458,2,active,2021-03-11
5459,Seller_05459,3,active,2002-08-16
5460,Seller_05460,0,active,2013-02-25
5461,Seller_05461,3,active,2014-10-11
5462,Seller_05462,2,active,2026-08-25
5463,Seller_05463,0,active,2025-09-23
5464,Seller_05464,2,active,2004-10-15
5465,Seller_05465,2,active,2006-09-11
5466,Seller_05466,0,active,2024-09-03
5467,Seller_05467,4,active,2022-09-18
5468,Seller_05468,1,active,2007-08-15
5469,Seller_05469,5,active,2005-10-13
5470,Seller_05470,2,active,2025-07-22
5471,Seller_05471,1,active,2018-09-05
5472,Seller_05472,2,active,2020-09-12
5473,Seller_05473,3,active,2021-05-19
5474,Seller_05474,5,active,2009-05-16
5475,Seller_05475,1,active,2015-10-05
5476,Seller_05476,0,active,2022-06-10
5477,Seller_05477,1,active,2011-07-26
5478,Seller_05478,1,active,2019-11-19
5479,Seller_05479,1,active,2008-09-14
5480,Seller_05480,2,active,2026-05-06
5481,Seller_05481,3,active,2015-06-22
5482,Seller_05482,0,active,2019-12-31
5483,Seller_05483,3,active,2004-05-28
5484,Seller_05484,5,active,2011-08-06
5485,Seller_05485,4,active,2004-09-02
5486,Seller_05486,2,active,2014-02-01
5487,Seller_05487,2,active,2013-03-20
5488,Seller_05488,2,active,2015-12-17
5489,Seller_05489,0,active,2018-08-15
5490,Seller_05490,2,active,2015-09-24
5491,Seller_05491,1,active,2014-04-09
5492,Seller_05492,1,active,2018-05-03
5493,Seller_05493,5,active,2015-12-09
5494,Seller_05494,1,active,2026-07-02
5495,Seller_05495,4,active,2014-05-25
5496,Seller_05496,3,active,2013-09-16
5497,Seller_05497,3,active,2015-01-01
5498,Seller_05498,0,active,2016-09-17
5499,Seller_05499,0,active,2000-07-05
5500,Seller_05500,2,active,2005-09-01
5501,Seller_05501,1,active,2026-02-13
5502,Seller_05502,3,active,2015-11-13
5503,Seller_05503,2,active,2013-06-13
5504,Seller_05504,1,active,2015-09-07
5505,Seller_05505,4,active,2020-01-18
5506,Seller_05506,0,active,2006-11-10
5507,Seller_05507,2,active,2002-06-29
5508,Seller_05508,3,active,2025-03-08
5509,Seller_05509,3,active,2023-03-16
5510,Seller_05510,2,active,2023-02-19
5511,Seller_05511,1,active,2008-04-04
5512,Seller_05512,5,active,2011-01-19
5513,Seller_05513,2,active,2005-07-04
5514,Seller_05514,3,active,2006-01-26
5515,Seller_05515,4,active,2002-08-02
5516,Seller_05516,4,active,2024-11-04
5517,Seller_05517,0,active,2014-12-15
5518,Seller_05518,3,active,2025-04-20
5519,Seller_05519,0,active,2001-04-21
5520,Seller_05520,2,active,2005-01-11
5521,Seller_05521,2,active,2021-10-21
5522,Seller_05522,0,active,2020-06-08
5523,Seller_05523,1,active,2006-12-23
5524,Seller_05524,2,active,2023-11-27
5525,Seller_05525,0,active,2014-08-05
5526,Seller_05526,1,active,2006-08-28
5527,Seller_05527,3,active,2008-01-25
5528,Seller_05528,3,active,2003-10-27
5529,Seller_05529,5,active,2020-12-16
5530,Seller_05530,4,active,2007-11-14
5531,Seller_05531,4,active,2007-11-02
5532,Seller_05532,2,active,2018-06-04
5533,Seller_05533,0,blocked,2018-09-25
5534,Seller_05534,4,active,2012-03-30
5535,Seller_05535,0,active,2017-03-27
5536,Seller_05536,3,active,2010-01-28
5537,Seller_05537,4,active,2005-10-15
5538,Seller_05538,3,active,2001-07-25
5539,Seller_05539,4,active,2014-11-10
5540,Seller_05540,0,active,2025-02-27
5541,Seller_05541,3,active,2015-07-04
5542,Seller_05542,0,active,2004-02-01
5543,Seller_05543,2,active,2013-03-08
5544,Seller_05544,2,active,2026-08-20
5545,Seller_05545,2,active,2020-03-18
5546,Seller_05546,3,active,2011-08-17
5547,Seller_05547,1,active,2010-06-26
5548,Seller_05548,2,active,2004-04-29
5549,Seller_05549,3,active,2017-04-19
5550,Seller_05550,1,active,2015-10-13
5551,Seller_05551,4,active,2021-01-01
5552,Seller_05552,4,active,2005-02-03
5553,Seller_05553,5,active,2015-05-29
5554,Seller_05554,5,active,2013-06-11
5555,Seller_05555,3,active,2005-04-30
5556,Seller_05556,1,active,2015-04-21
5557,Seller_05557,5,active,2024-07-21
5558,Seller_05558,2,active,2014-01-09
5559,Seller_05559,1,active,2005-09-08
5560,Seller_05560,1,active,2009-02-21
5561,Seller_05561,2,active,2026-05-14
5562,Seller_05562,3,active,2004-05-06
5563,Seller_05563,5,active,2000-11-13
5564,Seller_05564,1,active,2001-08-11
5565,Seller_05565,4,active,2025-05-30
5566,Seller_05566,3,active,2025-12-25
5567,Seller_05567,0,active,2013-09-03
5568,Seller_05568,1,active,2005-12-14
5569,Seller_05569,5,active,2016-09-06
5570,Seller_05570,3,active,2020-04-15
5571,Seller_05571,5,active,2016-03-07
5572,Seller_05572,0,active,2009-07-18
5573,Seller_05573,2,active,2009-02-12
5574,Seller_05574,3,active,2007-08-22
5575,Seller_05575,2,active,2020-08-25
5576,Seller_05576,3,active,2012-03-07
5577,Seller_05577,2,active,2023-04-07
5578,Seller_05578,4,active,2001-05-30
5579,Seller_05579,0,active,2015-09-24
5580,Seller_05580,0,active,2024-07-06
5581,Seller_05581,4,active,2023-08-14
5582,Seller_05582,2,active,2006-03-04
5583,Seller_05583,5,active,2004-05-20
5584,Seller_05584,5,active,2024-01-26
5585,Seller_05585,3,active,2025-08-07
5586,Seller_05586,4,active,2011-02-25
5587,Seller_05587,1,active,2011-12-11
5588,Seller_05588,4,active,2002-05-27
5589,Seller_05589,3,active,2025-11-11
5590,Seller_05590,4,active,2011-05-10
5591,Seller_05591,3,active,2007-11-18
5592,Seller_05592,3,active,2013-02-02
5593,Seller_05593,1,active,2003-06-01
5594,Seller_05594,1,active,2003-06-02
5595,Seller_05595,4,active,2023-12-11
5596,Seller_05596,0,active,2018-08-07
5597,Seller_05597,1,active,2023-08-11
5598,Seller_05598,1,active,2010-04-24
5599,Seller_05599,3,active,2012-09-26
5600,Seller_05600,4,active,2003-08-21
5601,Seller_05601,2,active,2010-01-30
5602,Seller_05602,3,active,2015-09-14
5603,Seller_05603,3,active,2000-12-15
5604,Seller_05604,0,active,2026-03-13
5605,Seller_05605,1,active,2006-04-02
5606,Seller_05606,2,active,2004-06-28
5607,Seller_05607,0,active,2002-11-16
5608,Seller_05608,2,active,2025-01-30
5609,Seller_05609,3,active,2017-08-28
5610,Seller_05610,3,active,2016-05-09
5611,Seller_05611,4,active,2013-01-31
5612,Seller_05612,2,active,2001-05-24
5613,Seller_05613,1,active,2013-09-22
5614,Seller_05614,0,active,2002-09-18
5615,Seller_05615,0,active,2006-09-20
5616,Seller_05616,4,active,2008-09-21
5617,Seller_05617,0,active,2003-02-01
5618,Seller_05618,5,active,2018-01-04
5619,Seller_05619,2,active,2006-08-07
5620,Seller_05620,5,active,2018-03-24
5621,Seller_05621,1,active,2009-08-14
5622,Seller_05622,4,active,2012-11-19
5623,Seller_05623,4,active,2023-11-05
5624,Seller_05624,1,active,2005-03-15
5625,Seller_05625,2,active,2020-04-18
5626,Seller_05626,4,active,2007-03-25
5627,Seller_05627,1,active,2026-11-24
5628,Seller_05628,2,active,2015-05-09
5629,Seller_05629,4,active,2012-06-13
5630,Seller_05630,5,active,2025-04-20
5631,Seller_05631,2,active,2013-06-14
5632,Seller_05632,0,active,2017-04-02
5633,Seller_05633,2,active,2021-07-05
5634,Seller_05634,4,active,2009-03-29
5635,Seller_05635,3,active,2002-01-26
5636,Seller_05636,0,active,2010-06-26
5637,Seller_05637,0,active,2008-01-25
5638,Seller_05638,4,active,2026-06-14
5639,Seller_05639,4,active,2007-08-30
5640,Seller_05640,0,blocked,2001-06-24
5641,Seller_05641,0,active,2026-09-29
5642,Seller_05642,4,active,2004-05-05
5643,Seller_05643,1,active,2008-04-17
5644,Seller_05644,1,active,2016-12-06
5645,Seller_05645,4,active,2003-02-09
5646,Seller_05646,0,active,2000-05-14
5647,Seller_05647,4,active,2011-04-16
5648,Seller_05648,5,active,2018-03-11
5649,Seller_05649,2,active,2018-12-23
5650,Seller_05650,3,active,2017-01-11
5651,Seller_05651,1,active,2004-05-06
5652,Seller_05652,3,active,2012-04-21
5653,Seller_05653,2,active,2002-06-21
5654,Seller_05654,3,active,2011-01-27
5655,Seller_05655,3,active,2016-01-02
5656,Seller_05656,0,active,2008-12-18
5657,Seller_05657,2,active,2001-10-29
5658,Seller_05658,3,active,2011-11-25
5659,Seller_05659,5,active,2009-02-06
5660,Seller_05660,3,active,2018-10-01
5661,Seller_05661,0,active,2016-04-30
5662,Seller_05662,0,active,2013-09-16
5663,Seller_05663,2,active,2002-07-22
5664,Seller_05664,0,active,2014-03-24
5665,Seller_05665,0,active,2023-08-27
5666,Seller_05666,4,active,2017-06-02
5667,Seller_05667,1,active,2025-09-16
5668,Seller_05668,0,active,2019-03-17
5669,Seller_05669,5,active,2020-07-10
5670,Seller_05670,2,active,2020-07-04
5671,Seller_05671,4,active,2024-02-27
5672,Seller_05672,3,active,2018-03-10
5673,Seller_05673,4,active,2000-12-24
5674,Seller_05674,5,active,2008-10-16
5675,Seller_05675,5,active,2026-11-28
5676,Seller_05676,4,blocked,2008-01-15
5677,Seller_05677,2,active,2016-12-23
5678,Seller_05678,1,active,2002-03-05
5679,Seller_05679,3,active,2020-12-25
5680,Seller_05680,5,active,2025-01-18
5681,Seller_05681,4,active,2012-03-27
5682,Seller_05682,3,active,2015-06-06
5683,Seller_05683,1,active,2018-04-23
5684,Seller_05684,1,active,2021-11-14
5685,Seller_05685,1,active,2006-02-08
5686,Seller_05686,1,active,2002-09-20
5687,Seller_05687,4,active,2013-07-16
5688,Seller_05688,1,active,2005-12-28
5689,Seller_05689,5,active,2014-03-25
5690,Seller_05690,4,active,2000-08-09
5691,Seller_05691,1,active,2005-02-01
5692,Seller_05692,1,active,2017-07-24
5693,Seller_05693,5,active,2024-11-17
5694,Seller_05694,2,active,2024-11-25
5695,Seller_05695,1,active,2018-05-08
5696,Seller_05696,5,active,2005-05-06
5697,Seller_05697,3,active,2015-03-24
5698,Seller_05698,1,active,2017-12-01
5699,Seller_05699,5,active,2011-01-05
5700,Seller_05700,4,blocked,2003-04-10
5701,Seller_05701,0,active,2019-09-11
5702,Seller_05702,1,active,2005-04-27
5703,Seller_05703,0,active,2014-07-15
5704,Seller_05704,5,active,2024-03-18
5705,Seller_05705,0,active,2013-10-04
5706,Seller_05706,2,active,2013-10-10
5707,Seller_05707,4,active,2020-08-13
5708,Seller_05708,2,active,2015-02-22
5709,Seller_05709,1,active,2016-04-24
5710,Seller_05710,5,active,2020-10-14
5711,Seller_05711,5,active,2007-11-16
5712,Seller_05712,0,active,2026-01-15
5713,Seller_05713,1,active,2026-12-09
5714,Seller_05714,2,active,2014-07-10
5715,Seller_05715,4,active,2021-01-26
5716,Seller_05716,5,active,2010-09-11
5717,Seller_05717,3,active,2012-02-04
5718,Seller_05718,4,active,2018-10-30
5719,Seller_05719,0,active,2010-07-31
5720,Seller_05720,5,active,2024-11-13
5721,Seller_05721,3,active,2003-08-25
5722,Seller_05722,4,active,2005-11-18
5723,Seller_05723,0,active,2018-09-22
5724,Seller_05724,2,active,2004-09-08
5725,Seller_05725,0,active,2019-09-24
5726,Seller_05726,1,active,2017-11-09
5727,Seller_05727,5,active,2026-03-18
5728,Seller_05728,5,active,2026-02-08
5729,Seller_05729,1,active,2016-08-27
5730,Seller_05730,2,active,2003-04-03
5731,Seller_05731,0,active,2009-02-21
5732,Seller_05732,2,active,2017-12-31
5733,Seller_05733,0,active,2024-10-23
5734,Seller_05734,2,active,2009-02-02
5735,Seller_05735,5,active,2026-11-05
5736,Seller_05736,4,active,2023-09-29
5737,Seller_05737,2,active,2002-09-24
5738,Seller_05738,5,active,2015-10-14
5739,Seller_05739,2,active,2002-12-09
5740,Seller_05740,3,active,2022-04-07
5741,Seller_05741,0,active,2017-10-22
5742,Seller_05742,4,active,2004-07-30
5743,Seller_05743,5,active,2025-11-28
5744,Seller_05744,0,active,2016-08-29
5745,Seller_05745,5,blocked,2000-08-03
5746,Seller_05746,2,active,2009-12-03
5747,Seller_05747,0,active,2008-06-26
5748,Seller_05748,1,active,2005-11-26
5749,Seller_05749,5,active,2009-05-13
5750,Seller_05750,5,active,2024-08-03
5751,Seller_05751,0,active,2018-12-15
5752,Seller_05752,3,active,2002-03-09
5753,Seller_05753,0,active,2002-03-31
5754,Seller_05754,0,active,2015-12-18
5755,Seller_05755,3,active,2017-11-25
5756,Seller_05756,2,active,2000-07-22
5757,Seller_05757,5,active,2018-10-18
5758,Seller_05758,5,active,2002-12-28
5759,Seller_05759,1,active,2010-01-14
5760,Seller_05760,1,active,2013-11-11
5761,Seller_05761,5,active,2025-03-26
5762,Seller_05762,3,blocked,2018-09-01
5763,Seller_05763,3,active,2022-03-26
5764,Seller_05764,3,active,2024-05-12
5765,Seller_05765,1,active,2023-05-07
5766,Seller_05766,1,active,2015-09-22
5767,Seller_05767,1,active,2005-12-17
5768,Seller_05768,0,active,2009-08-04
5769,Seller_05769,0,active,2003-10-13
5770,Seller_05770,5,active,2022-04-25
5771,Seller_05771,4,active,2004-04-14
5772,Seller_05772,2,active,2021-05-23
5773,Seller_05773,1,active,2019-07-16
5774,Seller_05774,3,active,2009-02-25
5775,Seller_05775,1,active,2001-01-30
5776,Seller_05776,5,active,2005-07-23
5777,Seller_05777,3,active,2011-12-25
5778,Seller_05778,2,active,2018-09-27
5779,Seller_05779,0,blocked,2008-02-29
5780,Seller_05780,4,active,2025-08-03
5781,Seller_05781,0,active,2015-07-08
5782,Seller_05782,4,active,2004-02-17
5783,Seller_05783,2,active,2007-06-11
5784,Seller_05784,1,active,2022-06-25
5785,Seller_05785,1,active,2004-12-07
5786,Seller_05786,3,active,2011-06-10
5787,Seller_05787,5,active,2009-10-29
5788,Seller_05788,3,active,2000-09-15
5789,Seller_05789,3,active,2006-04-17
5790,Seller_05790,0,active,2006-07-04
5791,Seller_05791,3,active,2009-04-17
5792,Seller_05792,2,active,2001-10-23
5793,Seller_05793,4,active,2005-04-08
5794,Seller_05794,2,active,2000-02-17
5795,Seller_05795,1,active,2025-09-19
5796,Seller_05796,0,active,2016-03-25
5797,Seller_05797,5,active,2001-01-21
5798,Seller_05798,3,active,2005-02-16
5799,Seller_05799,3,active,2000-09-28
5800,Seller_05800,4,active,2000-09-30
5801,Seller_05801,4,active,2004-04-16
5802,Seller_05802,2,active,2009-05-06
5803,Seller_05803,5,active,2018-07-20
5804,Seller_05804,2,blocked,2012-05-04
5805,Seller_05805,4,active,2001-07-22
5806,Seller_05806,2,active,2021-06-16
5807,Seller_05807,0,active,2007-04-16
5808,Seller_05808,4,active,2021-10-06
5809,Seller_05809,4,active,2007-11-29
5810,Seller_05810,1,active,2026-12-30
5811,Seller_05811,3,active,2020-07-31
5812,Seller_05812,5,active,2023-04-12
5813,Seller_05813,2,active,2002-09-20
5814,Seller_05814,4,active,2008-12-02
5815,Seller_05815,5,active,2007-04-02
5816,Seller_05816,4,active,2024-03-14
5817,Seller_05817,5,active,2013-11-24
5818,Seller_05818,4,active,2004-08-28
5819,Seller_05819,3,active,2021-03-17
5820,Seller_05820,5,active,2005-11-10
5821,Seller_05821,5,active,2012-03-27
5822,Seller_05822,3,active,2003-02-16
5823,Seller_05823,0,active,2005-02-13
5824,Seller_05824,1,active,2001-11-19
5825,Seller_05825,5,active,2025-04-15
5826,Seller_05826,3,active,2009-06-14
5827,Seller_05827,0,active,2016-09-05
5828,Seller_05828,1,active,2014-04-09
5829,Seller_05829,2,active,2024-08-17
5830,Seller_05830,2,active,2000-12-18
5831,Seller_05831,5,active,2022-07-27
5832,Seller_05832,1,active,2013-11-18
5833,Seller_05833,2,active,2001-01-24
5834,Seller_05834,4,active,2024-05-22
5835,Seller_05835,0,active,2019-06-08
5836,Seller_05836,5,active,2026-09-28
5837,Seller_05837,0,active,2010-07-08
5838,Seller_05838,1,active,2000-06-11
5839,Seller_05839,3,active,2022-02-13
5840,Seller_05840,0,active,2019-08-28
5841,Seller_05841,2,active,2005-11-20
5842,Seller_05842,5,active,2004-12-14
5843,Seller_05843,1,active,2022-03-31
5844,Seller_05844,3,active,2002-05-28
5845,Seller_05845,2,blocked,2000-08-20
5846,Seller_05846,0,active,2023-04-21
5847,Seller_05847,5,active,2001-01-04
5848,Seller_05848,0,active,2007-03-05
5849,Seller_05849,3,active,2026-01-19
5850,Seller_05850,3,active,2026-08-26
5851,Seller_05851,4,active,2021-08-23
5852,Seller_05852,1,active,2005-10-10
5853,Seller_05853,3,active,2010-04-17
5854,Seller_05854,4,active,2008-12-11
5855,Seller_05855,3,active,2016-03-16
5856,Seller_05856,3,active,2009-10-05
5857,Seller_05857,0,active,2019-04-16
5858,Seller_05858,1,active,2018-08-27
5859,Seller_05859,0,active,2011-07-20
5860,Seller_05860,3,active,2022-06-25
5861,Seller_05861,3,active,2008-06-27
5862,Seller_05862,4,active,2004-05-26
5863,Seller_05863,2,active,2010-07-16
5864,Seller_05864,4,active,2021-07-02
5865,Seller_05865,4,active,2009-12-06
5866,Seller_05866,1,active,2012-12-03
5867,Seller_05867,0,active,2012-08-30
5868,Seller_05868,0,active,2005-10-26
5869,Seller_05869,2,active,2020-04-23
5870,Seller_05870,4,active,2005-07-11
5871,Seller_05871,1,active,2008-08-25
5872,Seller_05872,4,active,2015-04-25
5873,Seller_05873,2,active,2010-06-20
5874,Seller_05874,3,active,2006-02-01
5875,Seller_05875,0,active,2022-10-26
5876,Seller_05876,2,active,2023-04-23
5877,Seller_05877,0,active,2003-07-19
5878,Seller_05878,1,active,2004-10-31
5879,Seller_05879,0,active,2000-09-15
5880,Seller_05880,3,active,2021-03-19
5881,Seller_05881,1,active,2008-05-06
5882,Seller_05882,2,active,2015-12-30
5883,Seller_05883,1,active,2024-10-18
5884,Seller_05884,0,active,2012-06-08
5885,Seller_05885,0,blocked,2018-07-09
5886,Seller_05886,5,active,2018-04-08
5887,Seller_05887,2,active,2024-02-03
5888,Seller_05888,0,active,2011-11-21
5889,Seller_05889,5,active,2025-02-27
5890,Seller_05890,1,active,2020-04-05
5891,Seller_05891,1,active,2005-11-29
5892,Seller_05892,1,active,2009-12-23
5893,Seller_05893,1,active,2020-10-10
5894,Seller_05894,3,active,2004-02-08
5895,Seller_05895,0,active,2001-08-08
5896,Seller_05896,4,active,2006-08-01
5897,Seller_05897,1,active,2009-04-04
5898,Seller_05898,1,active,2012-02-29
5899,Seller_05899,4,active,2004-07-19
5900,Seller_05900,0,active,2008-09-10
5901,Seller_05901,4,active,2023-05-18
5902,Seller_05902,1,active,2015-10-10
5903,Seller_05903,0,active,2020-06-04
5904,Seller_05904,2,active,2005-10-02
5905,Seller_05905,0,active,2004-11-26
5906,Seller_05906,5,active,2022-06-12
5907,Seller_05907,4,active,2004-06-22
5908,Seller_05908,3,active,2021-07-05
5909,Seller_05909,1,active,2012-08-31
5910,Seller_05910,2,active,2026-09-07
5911,Seller_05911,4,active,2021-08-25
5912,Seller_05912,4,active,2011-11-25
5913,Seller_05913,5,active,2025-08-13
5914,Seller_05914,1,active,2007-09-16
5915,Seller_05915,1,active,2020-03-16
5916,Seller_05916,1,active,2024-08-04
5917,Seller_05917,1,active,2026-07-03
5918,Seller_05918,1,active,2009-12-04
5919,Seller_05919,0,active,2001-01-27
5920,Seller_05920,1,active,2002-01-13
5921,Seller_05921,4,active,2003-06-22
5922,Seller_05922,4,active,2021-12-31
5923,Seller_05923,0,active,2001-12-13
5924,Seller_05924,5,active,2018-10-17
5925,Seller_05925,2,active,2021-01-31
5926,Seller_05926,4,active,2012-07-29
5927,Seller_05927,2,active,2026-06-05
5928,Seller_05928,5,active,2015-10-04
5929,Seller_05929,2,blocked,2021-11-19
5930,Seller_05930,2,active,2015-04-20
5931,Seller_05931,2,active,2009-05-31
5932,Seller_05932,5,active,2001-03-06
5933,Seller_05933,2,active,2011-10-17
5934,Seller_05934,5,active,2007-04-20
