idProduct_Category,Product_id,Category_id
10190,5167,10
10191,5168,5
10192,5168,15
10193,5168,11
10194,5169,6
10195,5169,1
10196,5170,10
10197,5171,15
10198,5171,11
10199,5172,6
10200,5172,12
10201,5173,10
10202,5173,3
10203,5173,6
10204,5174,6
10205,5174,15
10206,5174,3
10207,5175,3
10208,5175,8
10209,5175,5
10210,5176,9
10211,5176,1
10212,5177,8
10213,5177,1
10214,5178,2
10215,5179,15
10216,5179,9
10217,5179,1
10218,5180,5
10219,5180,7
10220,5181,9
10221,5181,15
10222,5182,12
10223,5182,14
10224,5182,4
10225,5183,10
10226,5184,10
10227,5184,7
10228,5184,12
10229,5185,15
10230,5186,9
10231,5186,4
10232,5187,12
10233,5187,15
10234,5187,4
10235,5188,10
10236,5188,1
10237,5188,12
10238,5189,15
10239,5189,8
10240,5189,1
10241,5190,4
10242,5191,15
10243,5191,11
10244,5191,6
10245,5192,6
10246,5192,2
10247,5193,10
10248,5194,12
10249,5195,15
10250,5195,2
10251,5195,13
10252,5196,15
10253,5197,10
10254,5197,3
10255,5197,12
10256,5198,8
10257,5198,12
10258,5199,2
10259,5199,10
10260,5199,6
10261,5200,14
10262,5201,1
10263,5202,15
10264,5202,12
10265,5203,13
10266,5204,12
10267,5205,10
10268,5205,13
10269,5206,5
10270,5207,12
10271,5208,9
10272,5208,13
10273,5209,9
10274,5209,4
10275,5209,15
10276,5210,7
10277,5211,15
10278,5212,7
10279,5213,11
10280,5213,4
10281,5213,6
10282,5214,10
10283,5214,6
10284,5215,13
10285,5215,5
10286,5216,2
10287,5217,9
10288,5217,1
10289,5218,1
10290,5218,7
10291,5219,6
10292,5219,13
10293,5220,7
10294,5221,1
10295,5221,9
10296,5221,5
10297,5222,3
10298,5223,15
10299,5223,5
10300,5224,8
10301,5224,15
10302,5224,1
10303,5225,2
10304,5226,1
10305,5226,3
10306,5226,12
10307,5227,10
10308,5227,1
10309,5227,8
10310,5228,2
10311,5228,4
10312,5228,11
10313,5229,5
10314,5230,9
10315,5230,4
10316,5231,9
10317,5231,6
10318,5231,1
10319,5232,10
10320,5233,12
10321,5233,14
10322,5234,13
10323,5234,2
10324,5235,11
10325,5235,1
10326,5236,7
10327,5236,3
10328,5236,6
10329,5237,1
10330,5238,15
10331,5238,6
10332,5238,8
10333,5239,7
10334,5239,15
10335,5239,2
10336,5240,12
10337,5240,15
10338,5240,11
10339,5241,7
10340,5241,14
10341,5241,4
10342,5242,14
10343,5242,15
10344,5243,14
10345,5243,3
10346,5244,10
10347,5244,6
10348,5245,10
10349,5246,4
10350,5247,10
10351,5247,3
10352,5248,7
10353,5248,2
10354,5248,11
10355,5249,7
10356,5250,10
10357,5250,11
10358,5251,5
10359,5252,6
10360,5252,7
10361,5252,9
10362,5253,15
10363,5253,7
10364,5253,3
10365,5254,7
10366,5254,10
10367,5254,13
10368,5255,1
10369,5255,6
10370,5255,11
10371,5256,12
10372,5257,11
10373,5258,12
10374,5258,15
10375,5259,8
10376,5260,15
10377,5260,6
10378,5260,7
10379,5261,11
10380,5262,1
10381,5263,10
10382,5263,7
10383,5263,15
10384,5264,14
10385,5264,12
10386,5265,14
10387,5265,8
10388,5266,3
10389,5266,13
10390,5267,14
10391,5267,1
10392,5268,10
10393,5269,14
10394,5269,12
10395,5269,9
10396,5270,7
10397,5270,4
10398,5271,8
10399,5271,12
10400,5271,14
10401,5272,12
10402,5272,3
10403,5273,12
10404,5273,10
10405,5273,2
10406,5274,15
10407,5274,6
10408,5274,13
10409,5275,8
10410,5276,12
10411,5276,1
10412,5276,9
10413,5277,2
10414,5277,14
10415,5278,4
10416,5279,5
10417,5279,2
10418,5279,6
10419,5280,4
10420,5280,11
10421,5280,14
10422,5281,9
10423,5281,14
10424,5281,4
10425,5282,13
10426,5282,7
10427,5283,8
10428,5284,7
10429,5285,1
10430,5285,13
10431,5285,10
10432,5286,10
10433,5286,14
10434,5286,13
10435,5287,6
10436,5287,1
10437,5288,3
10438,5288,14
10439,5289,9
10440,5290,9
10441,5291,8
10442,5291,1
10443,5292,14
10444,5293,15
10445,5294,14
10446,5294,7
10447,5295,8
10448,5296,7
10449,5296,1
10450,5297,5
10451,5297,2
10452,5298,15
10453,5299,11
10454,5299,13
10455,5299,14
10456,5300,12
10457,5301,10
10458,5301,11
10459,5302,1
10460,5302,9
10461,5303,11
10462,5303,3
10463,5304,1
10464,5305,9
10465,5306,5
10466,5307,5
10467,5308,7
10468,5308,13
10469,5309,12
10470,5310,8
10471,5311,2
10472,5312,6
10473,5312,11
10474,5313,6
10475,5314,9
10476,5314,8
10477,5315,1
10478,5315,11
10479,5315,12
10480,5316,12
10481,5316,13
10482,5316,8
10483,5317,6
10484,5317,13
10485,5317,8
10486,5318,13
10487,5318,5
10488,5319,12
10489,5319,13
10490,5320,12
10491,5320,8
10492,5320,9
10493,5321,4
10494,5321,2
10495,5321,1
10496,5322,4
10497,5322,1
10498,5322,15
10499,5323,4
10500,5324,9
10501,5325,12
10502,5325,6
10503,5325,4
10504,5326,11
10505,5327,11
10506,5327,8
10507,5328,13
10508,5328,1
10509,5328,2
10510,5329,9
10511,5330,5
10512,5330,15
10513,5331,15
10514,5331,12
10515,5331,2
10516,5332,5
10517,5333,15
10518,5334,3
10519,5335,8
10520,5335,15
10521,5336,12
10522,5336,4
10523,5337,5
10524,5337,7
10525,5337,14
10526,5338,15
10527,5338,9
10528,5339,11
10529,5339,13
10530,5340,5
10531,5340,11
10532,5341,14
10533,5342,10
10534,5343,9
10535,5344,14
10536,5344,11
10537,5344,4
10538,5345,4
10539,5345,6
10540,5346,8
10541,5347,5
10542,5347,9
10543,5348,4
10544,5348,1
10545,5349,15
10546,5349,9
10547,5350,1
10548,5351,2
10549,5351,7
10550,5351,4
10551,5352,10
10552,5352,7
10553,5352,11
10554,5353,8
10555,5354,6
10556,5355,6
10557,5355,15
10558,5355,2
10559,5356,12
10560,5357,5
10561,5358,1
10562,5359,8
10563,5359,4
10564,5359,14
10565,5360,1
10566,5360,8
10567,5360,14
10568,5361,3
10569,5361,4
10570,5362,4
10571,5362,5
10572,5362,3
10573,5363,9
10574,5364,6
10575,5364,14
10576,5365,15
10577,5365,6
10578,5365,5
10579,5366,6
10580,5367,8
10581,5368,6
10582,5369,8
10583,5370,8
10584,5370,4
10585,5370,10
10586,5371,2
10587,5371,13
10588,5371,12
10589,5372,4
10590,5372,15
10591,5372,6
10592,5373,3
10593,5374,11
10594,5375,3
10595,5376,2
10596,5376,8
10597,5376,15
10598,5377,12
10599,5378,14
10600,5378,15
10601,5379,6
10602,5380,10
10603,5381,12
10604,5381,8
10605,5381,10
10606,5382,8
10607,5383,2
10608,5383,1
10609,5384,12
10610,5385,2
10611,5385,4
10612,5386,6
10613,5386,14
10614,5387,11
10615,5387,14
10616,5388,10
10617,5389,11
10618,5389,4
10619,5389,10
10620,5390,2
10621,5391,11
10622,5391,12
10623,5391,13
10624,5392,11
10625,5393,11
10626,5393,7
10627,5393,2
10628,5394,2
10629,5394,8
10630,5395,9
10631,5396,2
10632,5396,12
10633,5396,10
10634,5397,6
10635,5397,7
10636,5398,9
10637,5398,4
10638,5398,13
10639,5399,1
10640,5399,15
10641,5400,12
10642,5401,4
10643,5401,3
10644,5401,7
10645,5402,5
10646,5403,11
10647,5403,5
10648,5403,2
10649,5404,11
10650,5404,7
10651,5404,8
10652,5405,13
10653,5406,5
10654,5407,10
10655,5407,12
10656,5407,11
10657,5408,1
10658,5408,5
10659,5408,7
10660,5409,8
10661,5410,14
10662,5410,15
10663,5410,3
10664,5411,6
10665,5411,15
10666,5412,8
10667,5412,6
10668,5413,5
10669,5414,14
10670,5415,6
10671,5416,2
10672,5416,15
10673,5416,8
10674,5417,2
10675,5417,1
10676,5417,4
10677,5418,6
10678,5418,14
10679,5418,12
10680,5419,15
10681,5420,15
10682,5421,13
10683,5421,7
10684,5421,10
10685,5422,11
10686,5423,1
10687,5423,9
10688,5423,7
10689,5424,10
10690,5425,8
10691,5425,13
10692,5425,5
10693,5426,14
10694,5426,7
10695,5426,5
10696,5427,7
10697,5428,3
10698,5429,14
10699,5429,7
10700,5429,3
10701,5430,15
10702,5430,14
10703,5430,8
10704,5431,14
10705,5431,4
10706,5432,7
10707,5432,5
10708,5433,7
10709,5434,9
10710,5434,8
10711,5434,7
10712,5435,8
10713,5436,14
10714,5436,12
10715,5437,11
10716,5438,14
10717,5438,9
10718,5439,1
10719,5440,4
10720,5440,9
10721,5440,1
10722,5441,11
10723,5441,5
10724,5441,3
10725,5442,2
10726,5442,10
10727,5443,4
10728,5443,3
10729,5443,5
10730,5444,6
10731,5444,15
10732,5445,4
10733,5446,2
10734,5446,4
10735,5446,9
10736,5447,11
10737,5448,14
10738,5448,15
10739,5448,11
10740,5449,12
10741,5450,13
10742,5450,8
10743,5451,6
10744,5451,9
10745,5451,2
10746,5452,9
10747,5453,12
10748,5454,8
10749,5454,5
10750,5455,11
10751,5455,10
10752,5456,15
10753,5456,1
10754,5456,12
10755,5457,14
10756,5457,8
10757,5458,14
10758,5458,5
10759,5458,3
10760,5459,1
10761,5460,14
10762,5460,10
10763,5461,8
10764,5461,12
10765,5462,9
10766,5462,7
10767,5462,13
10768,5463,7
10769,5463,3
10770,5463,9
10771,5464,8
10772,5464,9
10773,5464,12
10774,5465,11
10775,5465,5
10776,5466,6
10777,5467,13
10778,5468,9
10779,5468,6
10780,5469,11
10781,5469,8
10782,5469,7
10783,5470,4
10784,5471,1
10785,5471,9
10786,5471,4
10787,5472,1
10788,5472,3
10789,5473,14
10790,5474,9
10791,5474,3
10792,5475,15
10793,5475,6
10794,5476,3
10795,5476,12
10796,5477,1
10797,5477,4
10798,5477,14
10799,5478,3
10800,5478,9
10801,5479,7
10802,5480,13
10803,5480,1
10804,5481,9
10805,5482,6
10806,5483,6
10807,5484,8
10808,5484,1
10809,5484,10
10810,5485,3
10811,5485,2
10812,5485,10
10813,5486,12
10814,5486,14
10815,5486,1
10816,5487,6
10817,5488,11
10818,5489,12
10819,5490,7
10820,5490,12
10821,5491,5
10822,5491,3
10823,5491,9
10824,5492,15
10825,5492,5
10826,5493,6
10827,5494,10
10828,5494,3
10829,5494,9
10830,5495,6
10831,5495,3
10832,5496,3
10833,5496,9
10834,5497,2
10835,5498,2
10836,5498,11
10837,5498,10
10838,5499,5
10839,5499,12
10840,5499,15
10841,5500,12
10842,5500,10
10843,5500,5
10844,5501,13
10845,5502,14
10846,5503,8
10847,5503,9
10848,5503,7
10849,5504,11
10850,5505,4
10851,5506,15
10852,5506,10
10853,5507,13
10854,5507,5
10855,5508,11
10856,5508,2
10857,5509,8
10858,5509,3
10859,5510,2
10860,5511,10
10861,5512,13
10862,5512,9
10863,5512,15
10864,5513,2
10865,5513,7
10866,5514,6
10867,5515,1
10868,5515,8
10869,5515,14
10870,5516,7
10871,5516,4
10872,5517,13
10873,5518,5
10874,5518,6
10875,5519,4
10876,5519,13
10877,5520,10
10878,5520,11
10879,5520,14
10880,5521,15
10881,5522,14
10882,5522,4
10883,5523,1
10884,5524,3
10885,5525,13
10886,5526,9
10887,5527,13
10888,5527,9
10889,5527,8
10890,5528,8
10891,5528,12
10892,5529,10
10893,5529,13
10894,5530,10
10895,5530,14
10896,5530,4
10897,5531,3
10898,5531,8
10899,5532,11
10900,5533,2
10901,5533,5
10902,5534,4
10903,5534,5
10904,5535,12
10905,5535,14
10906,5536,13
10907,5537,5
10908,5537,3
10909,5537,9
10910,5538,11
10911,5538,2
10912,5539,3
10913,5539,2
10914,5539,7
10915,5540,8
10916,5541,14
10917,5542,1
10918,5542,13
10919,5543,7
10920,5543,8
10921,5543,10
10922,5544,7
10923,5544,14
10924,5544,3
10925,5545,11
10926,5545,8
10927,5545,10
10928,5546,10
10929,5546,9
10930,5547,13
10931,5547,15
10932,5547,7
10933,5548,5
10934,5548,9
10935,5548,4
10936,5549,12
10937,5549,4
10938,5549,15
10939,5550,4
10940,5550,2
10941,5550,14
10942,5551,5
10943,5552,4
10944,5552,8
10945,5553,6
10946,5553,2
10947,5553,13
10948,5554,7
10949,5554,14
10950,5554,6
10951,5555,9
10952,5555,6
10953,5555,5
10954,5556,11
10955,5556,8
10956,5557,11
10957,5558,9
10958,5558,8
10959,5559,4
10960,5559,5
10961,5559,3
10962,5560,8
10963,5560,2
10964,5561,3
10965,5561,4
10966,5561,12
10967,5562,10
10968,5562,12
10969,5563,12
10970,5564,2
10971,5565,11
10972,5566,12
10973,5566,8
10974,5566,11
10975,5567,7
10976,5568,8
10977,5568,12
10978,5568,13
10979,5569,4
10980,5570,4
10981,5571,8
10982,5571,11
10983,5572,15
10984,5572,2
10985,5573,9
10986,5573,15
10987,5574,1
10988,5574,12
10989,5575,1
10990,5575,6
10991,5576,6
10992,5576,5
10993,5576,1
10994,5577,3
10995,5577,8
10996,5578,12
10997,5578,15
10998,5579,11
10999,5580,14
11000,5580,11
11001,5580,4
11002,5581,1
11003,5581,3
11004,5581,12
11005,5582,13
11006,5582,3
11007,5582,10
11008,5583,13
11009,5583,9
11010,5584,6
11011,5584,13
11012,5585,4
11013,5586,14
11014,5586,10
11015,5586,4
11016,5587,12
11017,5587,4
11018,5588,11
11019,5588,3
11020,5588,15
11021,5589,3
11022,5590,9
11023,5591,13
11024,5592,7
11025,5593,3
11026,5594,9
11027,5595,6
11028,5595,2
11029,5595,9
11030,5596,10
11031,5596,9
11032,5596,2
11033,5597,5
11034,5597,9
11035,5598,4
11036,5598,9
11037,5598,8
11038,5599,13
11039,5600,1
11040,5600,13
11041,5601,10
11042,5601,4
11043,5601,11
11044,5602,7
11045,5602,12
11046,5603,10
11047,5603,14
11048,5603,2
11049,5604,15
11050,5604,12
11051,5604,4
11052,5605,12
11053,5606,11
11054,5606,2
11055,5606,5
11056,5607,14
11057,5607,12
11058,5608,8
11059,5608,12
11060,5608,5
11061,5609,2
11062,5609,3
11063,5609,4
11064,5610,4
11065,5610,10
11066,5611,7
11067,5612,1
11068,5613,15
11069,5613,5
11070,5614,7
11071,5614,11
11072,5615,2
11073,5615,6
11074,5616,1
11075,5616,3
11076,5616,4
11077,5617,3
11078,5617,8
11079,5618,6
11080,5618,4
11081,5619,4
11082,5619,8
11083,5620,1
11084,5621,5
11085,5621,2
11086,5621,7
11087,5622,15
11088,5623,6
11089,5624,14
11090,5624,1
11091,5624,3
11092,5625,4
11093,5625,3
11094,5626,7
11095,5626,9
11096,5626,4
11097,5627,12
11098,5628,8
11099,5628,13
11100,5628,1
11101,5629,10
11102,5629,7
11103,5629,11
11104,5630,15
11105,5630,1
11106,5630,7
11107,5631,4
11108,5631,15
11109,5631,7
11110,5632,13
11111,5632,8
11112,5633,2
11113,5633,14
11114,5634,6
11115,5634,8
11116,5634,11
11117,5635,11
11118,5635,4
11119,5636,13
11120,5636,15
11121,5636,12
11122,5637,12
11123,5638,9
11124,5638,7
11125,5639,2
11126,5639,1
11127,5640,6
11128,5640,8
11129,5641,4
11130,5642,7
11131,5642,5
11132,5643,2
11133,5644,12
11134,5645,10
11135,5645,4
11136,5645,2
11137,5646,9
11138,5647,14
11139,5647,1
11140,5648,14
11141,5649,12
11142,5650,2
11143,5651,1
11144,5651,14
11145,5652,4
11146,5653,8
11147,5654,11
11148,5654,13
11149,5655,9
11150,5655,4
11151,5655,3
11152,5656,12
11153,5656,4
11154,5657,6
11155,5658,9
11156,5658,15
11157,5658,4
11158,5659,13
11159,5659,1
11160,5660,4
11161,5661,2
11162,5661,11
11163,5661,15
11164,5662,7
11165,5662,13
11166,5663,12
11167,5664,11
11168,5664,1
11169,5664,12
11170,5665,12
11171,5665,4
11172,5666,9
11173,5667,7
11174,5668,1
11175,5669,5
11176,5669,2
11177,5670,7
11178,5670,11
11179,5671,1
11180,5671,11
11181,5672,14
11182,5672,12
11183,5672,1
11184,5673,12
11185,5673,14
11186,5673,6
11187,5674,6
11188,5674,4
11189,5674,14
11190,5675,1
11191,5675,15
11192,5676,7
11193,5676,4
11194,5677,5
11195,5678,11
11196,5678,14
11197,5678,10
11198,5679,15
11199,5680,14
11200,5681,2
11201,5681,10
11202,5682,6
11203,5683,9
11204,5683,3
11205,5684,8
11206,5684,11
11207,5684,15
11208,5685,1
11209,5686,4
11210,5686,14
11211,5686,3
11212,5687,1
11213,5687,9
11214,5687,3
11215,5688,1
11216,5688,9
11217,5688,11
11218,5689,14
11219,5690,8
11220,5690,14
11221,5690,9
11222,5691,3
11223,5691,6
11224,5691,8
11225,5692,10
11226,5692,1
11227,5693,7
11228,5693,2
11229,5694,4
11230,5694,5
11231,5694,11
11232,5695,3
11233,5695,11
11234,5695,2
11235,5696,1
11236,5696,3
11237,5697,14
11238,5697,8
11239,5697,4
11240,5698,8
11241,5699,7
11242,5699,10
11243,5699,2
11244,5700,11
11245,5700,6
11246,5701,3
11247,5701,1
11248,5701,7
11249,5702,7
11250,5703,2
11251,5703,8
11252,5703,9
11253,5704,7
11254,5704,1
11255,5704,5
11256,5705,14
11257,5706,5
11258,5707,12
11259,5708,6
11260,5709,4
11261,5709,11
11262,5709,10
11263,5710,1
11264,5711,12
11265,5712,14
11266,5713,2
11267,5714,10
11268,5715,3
11269,5715,14
11270,5715,10
11271,5716,1
11272,5716,14
11273,5717,13
11274,5717,8
11275,5717,6
11276,5718,7
11277,5719,10
11278,5720,8
11279,5721,5
11280,5721,14
11281,5722,12
11282,5722,10
11283,5722,15
11284,5723,14
11285,5723,2
11286,5723,12
11287,5724,9
11288,5725,8
11289,5725,15
11290,5726,7
11291,5726,9
11292,5726,3
11293,5727,1
11294,5727,2
11295,5728,1
11296,5728,3
11297,5729,3
11298,5729,9
11299,5729,11
11300,5730,9
11301,5730,6
11302,5730,13
11303,5731,9
11304,5731,11
11305,5732,11
11306,5733,3
11307,5733,13
11308,5734,7
11309,5735,5
11310,5736,13
11311,5736,9
11312,5736,10
11313,5737,11
11314,5737,9
11315,5738,7
11316,5738,9
11317,5738,11
11318,5739,1
11319,5740,11
11320,5741,3
11321,5741,6
11322,5741,1
11323,5742,10
11324,5743,13
11325,5743,8
11326,5743,2
11327,5744,1
11328,5744,5
11329,5745,14
11330,5745,8
11331,5745,13
11332,5746,6
11333,5746,1
11334,5747,8
11335,5748,9
11336,5748,8
11337,5748,2
11338,5749,4
11339,5749,5
11340,5749,1
11341,5750,12
11342,5750,1
11343,5751,9
11344,5751,12
11345,5752,2
11346,5752,13
11347,5753,2
11348,5753,11
11349,5754,1
11350,5755,6
11351,5756,8
11352,5756,7
11353,5757,7
11354,5758,4
11355,5759,2
11356,5760,4
11357,5760,2
11358,5760,8
11359,5761,7
11360,5761,12
11361,5761,6
11362,5762,2
11363,5762,10
11364,5762,1
11365,5763,13
11366,5764,13
11367,5765,1
11368,5765,8
11369,5765,2
11370,5766,10
11371,5767,2
11372,5768,7
11373,5768,11
11374,5768,12
11375,5769,9
11376,5770,3
11377,5771,3
11378,5772,2
11379,5772,4
11380,5773,12
11381,5773,4
11382,5774,1
11383,5774,3
11384,5775,14
11385,5776,8
11386,5776,7
11387,5776,12
11388,5777,10
11389,5777,14
11390,5778,10
11391,5779,14
11392,5780,5
11393,5781,5
11394,5781,8
11395,5781,7
11396,5782,8
11397,5783,2
11398,5783,6
11399,5784,15
11400,5784,14
11401,5784,9
11402,5785,4
11403,5785,5
11404,5786,13
11405,5786,11
11406,5787,10
11407,5788,14
11408,5788,11
11409,5788,9
11410,5789,1
11411,5790,8
11412,5791,10
11413,5791,9
11414,5792,8
11415,5792,2
11416,5792,11
11417,5793,1
11418,5793,14
11419,5794,4
11420,5795,4
11421,5796,14
11422,5797,6
11423,5797,13
11424,5797,10
11425,5798,3
11426,5798,9
11427,5799,1
11428,5799,6
11429,5799,14
11430,5800,2
11431,5800,15
11432,5801,11
11433,5802,4
11434,5802,3
11435,5803,11
11436,5804,11
11437,5804,13
11438,5805,10
11439,5805,3
11440,5805,9
11441,5806,2
11442,5806,12
11443,5807,2
11444,5808,6
11445,5808,3
11446,5808,9
11447,5809,5
11448,5810,15
11449,5811,8
11450,5812,3
11451,5812,12
11452,5812,9
11453,5813,5
11454,5814,14
11455,5814,4
11456,5815,7
11457,5815,1
11458,5816,8
11459,5816,5
11460,5816,10
11461,5817,7
11462,5818,2
11463,5818,7
11464,5819,15
11465,5819,9
11466,5819,2
11467,5820,11
11468,5821,3
11469,5821,6
11470,5822,11
11471,5823,11
11472,5823,12
11473,5823,4
11474,5824,6
11475,5825,14
11476,5825,12
11477,5825,15
11478,5826,14
11479,5826,4
11480,5827,12
11481,5827,8
11482,5827,15
11483,5828,6
11484,5828,14
11485,5829,10
11486,5830,5
11487,5830,1
11488,5830,12
11489,5831,9
11490,5831,5
11491,5831,12
11492,5832,14
11493,5832,2
11494,5832,10
11495,5833,14
11496,5833,2
11497,5833,9
11498,5834,11
11499,5834,14
11500,5834,1
11501,5835,3
11502,5835,4
11503,5836,2
11504,5837,12
11505,5838,9
11506,5839,9
11507,5839,14
11508,5839,7
11509,5840,15
11510,5840,10
11511,5840,1
11512,5841,2
11513,5841,10
11514,5842,6
11515,5843,15
11516,5844,14
11517,5844,5
11518,5844,9
11519,5845,9
11520,5845,2
11521,5845,13
11522,5846,5
11523,5846,4
11524,5846,9
11525,5847,6
11526,5847,1
11527,5847,2
11528,5848,4
11529,5848,2
11530,5848,13
11531,5849,11
11532,5850,4
11533,5850,10
11534,5851,12
11535,5851,13
11536,5851,9
11537,5852,14
11538,5852,9
11539,5853,1
11540,5853,7
11541,5854,3
11542,5854,11
11543,5855,11
11544,5855,12
11545,5855,13
11546,5856,5
11547,5856,12
11548,5856,13
11549,5857,5
11550,5857,2
11551,5857,11
11552,5858,9
11553,5858,5
11554,5858,15
11555,5859,14
11556,5860,14
11557,5861,15
11558,5861,6
11559,5861,5
11560,5862,15
11561,5863,14
11562,5864,14
11563,5865,12
11564,5865,14
11565,5865,13
11566,5866,3
11567,5866,11
11568,5866,15
11569,5867,4
11570,5867,2
11571,5868,15
11572,5869,14
11573,5869,9
11574,5869,8
11575,5870,2
11576,5870,11
11577,5871,13
11578,5871,11
11579,5872,6
11580,5872,12
11581,5873,13
11582,5873,15
11583,5874,6
11584,5874,8
11585,5874,12
11586,5875,1
11587,5876,15
11588,5877,8
11589,5877,15
11590,5878,6
11591,5879,5
11592,5879,13
11593,5880,11
11594,5880,15
11595,5880,3
11596,5881,2
11597,5882,15
11598,5882,9
11599,5883,9
11600,5883,2
11601,5884,15
11602,5885,6
11603,5885,5
11604,5886,2
11605,5886,1
11606,5887,4
11607,5887,11
11608,5887,15
11609,5888,6
11610,5888,1
11611,5888,14
11612,5889,12
11613,5889,10
11614,5889,6
11615,5890,8
11616,5891,14
11617,5892,7
11618,5892,1
11619,5892,2
11620,5893,7
11621,5893,2
11622,5894,1
11623,5895,12
11624,5896,7
11625,5896,10
11626,5896,1
11627,5897,7
11628,5897,6
11629,5897,10
11630,5898,4
11631,5898,3
11632,5898,15
11633,5899,5
11634,5899,1
11635,5899,10
11636,5900,9
11637,5900,13
11638,5900,3
11639,5901,4
11640,5901,13
11641,5902,4
11642,5902,13
11643,5902,15
11644,5903,13
11645,5903,8
11646,5903,5
11647,5904,10
11648,5905,15
11649,5905,8
11650,5906,5
11651,5907,3
11652,5907,8
11653,5908,1
11654,5908,2
11655,5909,1
11656,5910,4
11657,5910,13
11658,5911,15
11659,5912,12
11660,5912,2
11661,5912,11
11662,5913,4
11663,5914,6
11664,5915,1
11665,5915,8
11666,5916,5
11667,5916,9
11668,5917,7
11669,5917,13
11670,5917,11
11671,5918,10
11672,5918,9
11673,5918,3
11674,5919,13
11675,5919,7
11676,5920,11
11677,5920,14
11678,5921,11
11679,5921,12
11680,5922,8
11681,5923,6
11682,5923,2
11683,5924,6
11684,5925,9
11685,5925,1
11686,5925,15
11687,5926,1
11688,5926,4
11689,5927,5
11690,5927,9
11691,5927,14
11692,5928,4
11693,5928,14
11694,5928,2
11695,5929,5
11696,5929,9
11697,5930,4
11698,5930,1
11699,5930,8
11700,5931,7
11701,5932,10
11702,5932,9
11703,5933,1
11704,5934,10
11705,5935,8
11706,5935,11
11707,5936,8
11708,5937,4
11709,5937,5
11710,5938,6
11711,5938,12
11712,5938,14
11713,5939,12
11714,5940,14
11715,5940,1
11716,5941,12
11717,5942,9
11718,5942,14
11719,5942,11
11720,5943,10
11721,5943,9
11722,5943,15
11723,5944,11
11724,5945,4
11725,5945,8
11726,5945,9
11727,5946,10
11728,5946,15
11729,5946,5
11730,5947,3
11731,5948,14
11732,5948,9
11733,5948,4
11734,5949,13
11735,5949,15
11736,5949,10
11737,5950,13
11738,5950,2
11739,5950,11
11740,5951,6
11741,5951,12
11742,5952,9
11743,5952,8
11744,5953,6
11745,5953,11
11746,5953,1
11747,5954,14
11748,5954,4
11749,5954,13
11750,5955,8
11751,5955,10
11752,5956,13
11753,5956,9
11754,5956,3
11755,5957,9
11756,5958,8
11757,5958,13
11758,5958,3
11759,5959,12
11760,5960,11
11761,5960,3
11762,5961,11
11763,5961,7
11764,5962,9
11765,5963,14
11766,5963,6
11767,5963,10
11768,5964,7
11769,5964,3
11770,5964,5
11771,5965,1
11772,5966,2
11773,5966,3
11774,5966,11
11775,5967,1
11776,5967,3
11777,5967,10
11778,5968,1
11779,5968,10
11780,5968,7
11781,5969,11
11782,5970,1
11783,5970,2
11784,5970,15
11785,5971,9
11786,5972,11
11787,5972,6
11788,5973,10
11789,5973,14
11790,5973,7
11791,5974,3
11792,5974,1
11793,5974,5
11794,5975,6
11795,5976,7
11796,5977,13
11797,5978,10
11798,5978,15
11799,5979,4
11800,5980,12
11801,5980,2
11802,5981,10
11803,5981,4
11804,5982,9
11805,5983,6
11806,5983,4
11807,5984,2
11808,5985,15
11809,5985,5
11810,5986,6
11811,5986,5
11812,5986,9
11813,5987,8
11814,5987,10
11815,5987,3
11816,5988,15
11817,5988,2
11818,5989,8
11819,5990,5
11820,5990,10
11821,5990,15
11822,5991,3
11823,5991,13
11824,5991,15
11825,5992,8
11826,5992,10
11827,5992,15
11828,5993,1
11829,5993,2
11830,5994,15
11831,5995,8
11832,5995,5
11833,5996,4
11834,5997,10
11835,5998,6
11836,5998,12
11837,5999,4
11838,6000,2
11839,6000,14
11840,6001,1
11841,6002,9
11842,6002,6
11843,6003,8
11844,6003,5
11845,6004,11
11846,6005,7
11847,6006,10
11848,6006,3
11849,6006,5
11850,6007,2
11851,6008,3
11852,6008,8
11853,6008,10
11854,6009,10
11855,6010,10
11856,6010,6
11857,6011,1
11858,6012,5
11859,6013,4
11860,6014,14
11861,6014,10
11862,6015,14
11863,6016,11
11864,6016,7
11865,6016,13
11866,6017,14
11867,6017,9
11868,6018,6
11869,6018,2
11870,6018,10
11871,6019,15
11872,6019,4
11873,6020,11
11874,6021,3
11875,6021,5
11876,6022,15
11877,6022,7
11878,6023,12
11879,6023,1
11880,6023,6
11881,6024,4
11882,6025,1
11883,6025,12
11884,6025,6
11885,6026,5
11886,6027,12
11887,6027,7
11888,6027,11
11889,6028,10
11890,6029,6
11891,6029,4
11892,6029,14
11893,6030,8
11894,6030,1
11895,6031,13
11896,6031,10
11897,6031,8
11898,6032,7
11899,6032,15
11900,6033,9
11901,6033,8
11902,6033,5
11903,6034,4
11904,6034,13
11905,6035,6
11906,6035,8
11907,6035,9
11908,6036,4
11909,6036,15
11910,6036,1
11911,6037,6
11912,6038,15
11913,6039,11
11914,6039,5
11915,6039,12
11916,6040,3
11917,6040,2
11918,6041,7
11919,6042,15
11920,6042,12
11921,6042,4
11922,6043,6
11923,6043,5
11924,6043,7
11925,6044,10
11926,6044,8
11927,6045,2
11928,6045,15
11929,6045,14
11930,6046,3
11931,6047,9
11932,6047,4
11933,6048,10
11934,6048,1
11935,6048,13
11936,6049,7
