idOrder_Items,Order_id,Product_id,Quantity
17544,5814,9011,2
17545,5814,9866,1
17546,5814,4125,2
17547,5814,3255,3
17548,5815,4193,4
17549,5815,1506,2
17550,5815,2777,2
17551,5816,7965,5
17552,5816,3742,1
17553,5816,3910,5
17554,5816,647,2
17555,5817,4155,2
17556,5817,8369,1
17557,5817,3713,4
17558,5817,4362,3
17559,5818,607,2
17560,5819,7593,4
17561,5820,4017,4
17562,5820,7010,4
17563,5821,9783,3
17564,5821,344,2
17565,5821,3767,3
17566,5822,9388,2
17567,5823,6946,3
17568,5823,2372,1
17569,5823,3894,4
17570,5823,5687,4
17571,5824,6139,3
17572,5824,9318,2
17573,5825,6374,3
17574,5825,5133,1
17575,5825,855,5
17576,5825,6751,4
17577,5826,9876,1
17578,5826,592,5
17579,5826,4461,5
17580,5826,4224,1
17581,5826,6280,1
17582,5827,80,3
17583,5827,6960,1
17584,5827,47,2
17585,5827,6360,2
17586,5827,5827,1
17587,5828,3009,2
17588,5828,2581,1
17589,5828,5220,3
17590,5828,4790,4
17591,5829,8908,3
17592,5829,491,5
17593,5829,9633,4
17594,5830,7997,3
17595,5830,5068,1
17596,5830,4162,5
17597,5830,2696,3
17598,5831,377,3
17599,5832,895,5
17600,5832,3715,2
17601,5832,2077,5
17602,5833,5699,3
17603,5833,7386,4
17604,5833,243,3
17605,5833,3244,5
17606,5834,7502,2
17607,5834,7890,3
17608,5834,2586,3
17609,5834,5276,3
17610,5835,6543,5
17611,5835,6863,2
17612,5835,933,4
17613,5835,3482,4
17614,5836,2543,2
17615,5836,7668,1
17616,5836,7084,3
17617,5836,4914,5
17618,5836,188,4
17619,5837,5764,3
17620,5837,7373,4
17621,5837,1036,3
17622,5837,113,2
17623,5838,7564,2
17624,5839,7805,4
17625,5840,5845,5
17626,5840,5851,5
17627,5840,8712,2
17628,5840,5309,1
17629,5841,3986,3
17630,5841,8952,3
17631,5841,2328,2
17632,5841,7547,2
17633,5841,5466,1
17634,5842,5692,4
17635,5842,6647,1
17636,5842,8404,4
17637,5842,7027,2
17638,5843,7151,1
17639,5843,9830,3
17640,5843,6331,3
17641,5843,4729,3
17642,5844,1047,5
17643,5844,8836,4
17644,5844,2521,5
17645,5844,4348,2
17646,5844,8172,3
17647,5845,5600,2
17648,5845,5149,4
17649,5846,774,5
17650,5846,5542,3
17651,5846,9691,2
17652,5846,7675,5
17653,5847,4180,4
17654,5848,6609,1
17655,5849,6831,4
17656,5849,9760,2
17657,5849,8586,2
17658,5849,3778,4
17659,5850,5292,2
17660,5851,1007,5
17661,5852,7307,1
17662,5852,113,2
17663,5852,7023,3
17664,5852,9854,4
17665,5852,9335,4
17666,5853,3111,1
17667,5853,2072,4
17668,5853,1194,1
17669,5854,6472,3
17670,5854,9323,4
17671,5854,5720,5
17672,5854,9404,1
17673,5855,7562,3
17674,5856,3189,3
17675,5856,1054,5
17676,5857,5097,1
17677,5857,7174,5
17678,5858,172,2
17679,5859,6318,4
17680,5860,3911,1
17681,5860,3307,3
17682,5860,3508,2
17683,5860,2667,5
17684,5860,8647,2
17685,5861,3618,5
17686,5861,6909,4
17687,5862,7071,4
17688,5862,6851,2
17689,5862,9229,2
17690,5862,1485,1
17691,5862,3895,5
17692,5863,2139,4
17693,5864,7475,2
17694,5864,3166,3
17695,5864,191,3
17696,5864,828,3
17697,5864,5983,3
17698,5865,6767,3
17699,5865,826,5
17700,5865,7595,4
17701,5866,6404,4
17702,5866,4858,2
17703,5866,9299,5
17704,5866,4621,5
17705,5866,6971,2
17706,5867,3104,1
17707,5867,4429,1
17708,5867,4699,5
17709,5867,6992,1
17710,5868,4103,1
17711,5868,1032,4
17712,5869,7542,5
17713,5869,2301,4
17714,5870,4883,2
17715,5870,8129,1
17716,5870,5329,2
17717,5871,4958,3
17718,5872,7055,1
17719,5872,592,3
17720,5873,7115,5
17721,5874,1054,2
17722,5875,2558,5
17723,5875,8737,1
17724,5875,12,1
17725,5875,277,2
17726,5876,3164,5
17727,5876,8740,5
17728,5877,6257,2
17729,5877,5017,2
17730,5877,1135,4
17731,5877,3700,2
17732,5878,6272,2
17733,5878,8004,2
17734,5878,8764,4
17735,5878,8866,5
17736,5878,1663,1
17737,5879,1609,5
17738,5880,6024,1
17739,5880,1789,5
17740,5880,7086,3
17741,5881,8822,2
17742,5881,6902,2
17743,5881,1121,3
17744,5882,6939,1
17745,5883,3252,3
17746,5883,6136,4
17747,5884,7857,3
17748,5884,7222,1
17749,5885,643,3
17750,5886,7575,4
17751,5886,1199,1
17752,5886,8368,1
17753,5886,7430,2
17754,5886,8322,1
17755,5887,575,3
17756,5887,4327,4
17757,5887,1432,5
17758,5887,7222,2
17759,5887,7057,1
17760,5888,9825,2
17761,5888,4939,2
17762,5889,4168,2
17763,5889,5653,2
17764,5889,8424,4
17765,5890,4358,2
17766,5890,5494,2
17767,5890,4867,3
17768,5890,3546,2
17769,5890,2562,3
17770,5891,5451,3
17771,5891,360,4
17772,5892,9258,5
17773,5892,9814,5
17774,5892,6921,5
17775,5892,8109,1
17776,5892,2772,2
17777,5893,3264,2
17778,5894,2680,5
17779,5895,6712,2
17780,5896,4981,5
17781,5896,5726,1
17782,5896,6165,5
17783,5896,4342,4
17784,5897,2956,3
17785,5897,4676,1
17786,5898,3482,5
17787,5898,2256,3
17788,5898,3448,5
17789,5899,1423,5
17790,5899,2493,2
17791,5899,1778,1
17792,5900,225,2
17793,5900,7415,2
17794,5900,7498,1
17795,5900,7396,2
17796,5900,383,2
17797,5901,6603,5
17798,5901,3228,4
17799,5901,6797,4
17800,5902,5988,2
17801,5902,6382,3
17802,5902,9142,5
17803,5903,1041,4
17804,5903,9850,1
17805,5903,6934,3
17806,5903,8592,4
17807,5903,1295,3
17808,5904,8598,4
17809,5904,3568,5
17810,5905,2433,2
17811,5905,6512,1
17812,5905,7674,5
17813,5905,8646,2
17814,5906,8711,4
17815,5907,8315,1
17816,5907,5173,4
17817,5907,6610,1
17818,5908,558,2
17819,5908,7294,3
17820,5908,978,4
17821,5908,5134,2
17822,5909,1664,2
17823,5909,9473,3
17824,5909,927,5
17825,5910,2203,4
17826,5910,1256,2
17827,5911,8055,5
17828,5912,7513,3
17829,5912,2393,1
17830,5912,5873,1
17831,5912,7609,2
17832,5913,6935,4
17833,5914,6939,5
17834,5914,2136,4
17835,5915,6994,2
17836,5915,1363,2
17837,5916,1950,3
17838,5916,6449,3
17839,5916,2006,1
17840,5916,8779,2
17841,5917,1517,5
17842,5917,9403,2
17843,5918,6874,2
17844,5918,4598,1
17845,5918,3205,3
17846,5918,5288,3
17847,5919,2740,4
17848,5919,6765,1
17849,5920,6209,5
17850,5920,1162,5
17851,5920,7078,5
17852,5920,6900,3
17853,5921,9573,5
17854,5921,8983,3
17855,5921,5841,3
17856,5921,6952,3
17857,5922,2999,5
17858,5922,7915,2
17859,5923,3069,5
17860,5923,4272,2
17861,5923,6884,3
17862,5923,4522,1
17863,5923,8176,5
17864,5924,7749,1
17865,5925,9178,5
17866,5925,3432,3
17867,5925,1742,3
17868,5925,9942,3
17869,5926,2168,5
17870,5927,3933,3
17871,5928,8153,5
17872,5928,9625,1
17873,5928,6455,3
17874,5928,1407,4
17875,5929,6520,2
17876,5929,5330,4
17877,5929,1048,4
17878,5929,3475,1
17879,5930,1391,2
17880,5930,4816,5
17881,5930,792,4
17882,5930,2605,1
17883,5931,6467,4
17884,5931,7525,4
17885,5931,5652,3
17886,5931,81,3
17887,5932,6040,1
17888,5932,2219,5
17889,5932,2008,2
17890,5933,6389,5
17891,5933,2100,3
17892,5933,5884,1
17893,5933,5408,2
17894,5933,9834,4
17895,5934,8969,5
17896,5935,4320,4
17897,5935,824,5
17898,5936,1300,5
17899,5936,9730,3
17900,5936,2394,1
17901,5937,226,3
17902,5937,9552,5
17903,5937,5352,1
17904,5937,4871,5
17905,5938,7133,2
17906,5938,1266,2
17907,5939,7798,1
17908,5939,1589,2
17909,5939,2960,1
17910,5940,9036,4
17911,5940,6101,5
17912,5940,7786,4
17913,5940,3023,2
17914,5941,2384,4
17915,5941,4801,5
17916,5942,2905,3
17917,5942,2429,1
17918,5942,4377,1
17919,5942,7184,3
17920,5942,9789,3
17921,5943,2112,3
17922,5943,9080,2
17923,5943,8144,5
17924,5944,9842,5
17925,5944,2962,2
17926,5944,1792,4
17927,5944,3693,4
17928,5945,2690,5
17929,5945,6523,3
17930,5945,4453,4
17931,5945,4017,1
17932,5946,8042,5
17933,5946,8459,1
17934,5946,7832,2
17935,5946,8753,5
17936,5947,4134,4
17937,5948,2578,2
17938,5948,835,3
17939,5948,9567,3
17940,5948,8959,4
17941,5949,9245,2
17942,5949,6788,2
17943,5949,1403,4
17944,5949,506,5
17945,5950,8904,1
17946,5951,3912,1
17947,5952,9734,5
17948,5953,9031,1
17949,5954,956,5
17950,5954,4271,1
17951,5954,7894,5
17952,5955,8847,5
17953,5955,1471,3
17954,5955,8658,4
17955,5955,7132,5
17956,5956,806,2
17957,5956,1483,2
17958,5957,5338,4
17959,5958,8422,5
17960,5958,9279,3
17961,5958,6622,4
17962,5959,2955,3
17963,5959,3543,3
17964,5959,8805,3
17965,5959,5537,2
17966,5959,5230,4
17967,5960,569,2
17968,5960,3508,2
17969,5960,6872,3
17970,5961,7679,4
17971,5961,9326,4
17972,5961,5158,2
17973,5962,7023,5
17974,5962,8133,3
17975,5962,5566,2
17976,5962,2739,2
17977,5962,784,1
17978,5963,4222,4
17979,5964,1670,1
17980,5964,8967,5
17981,5965,8258,5
17982,5965,285,4
17983,5965,9378,4
17984,5966,4695,3
17985,5967,5334,2
17986,5967,3699,2
17987,5967,1642,1
17988,5967,7499,2
17989,5967,3784,1
17990,5968,9680,4
17991,5969,7638,2
17992,5969,7362,1
17993,5969,6452,2
17994,5969,3056,1
17995,5970,7368,4
17996,5970,8561,3
17997,5970,5323,3
17998,5971,3092,3
17999,5971,6543,3
18000,5972,1772,3
18001,5972,3584,2
18002,5973,6518,5
18003,5973,7387,5
18004,5974,3961,3
18005,5974,2642,5
18006,5975,4597,4
18007,5976,9797,4
18008,5976,6973,5
18009,5977,3167,2
18010,5977,5016,5
18011,5977,6451,1
18012,5978,1752,2
18013,5979,5086,4
18014,5979,800,5
18015,5979,2772,3
18016,5980,955,1
18017,5980,3419,5
18018,5980,7529,4
18019,5981,9378,5
18020,5981,3146,5
18021,5982,8023,5
18022,5982,7607,5
18023,5982,3167,2
18024,5982,8301,2
18025,5983,3099,1
18026,5983,8178,1
18027,5983,2680,4
18028,5983,6583,1
18029,5983,1645,5
18030,5984,975,3
18031,5984,1931,5
18032,5984,5276,1
18033,5984,387,3
18034,5984,4286,4
18035,5985,958,3
18036,5985,9029,2
18037,5985,6411,2
18038,5985,2048,5
18039,5985,2580,4
18040,5986,1734,3
18041,5986,7177,1
18042,5986,7361,3
18043,5986,130,1
18044,5987,2942,3
18045,5987,9169,1
18046,5988,8837,2
18047,5989,8988,2
18048,5989,7288,3
18049,5990,1673,1
18050,5991,1152,2
18051,5991,5741,1
18052,5991,9549,2
18053,5991,7611,3
18054,5992,4195,3
18055,5992,6017,5
18056,5992,286,5
18057,5992,3561,4
18058,5992,6247,1
18059,5993,9815,1
18060,5993,7556,3
18061,5993,4080,5
18062,5993,426,1
18063,5994,1371,1
18064,5994,164,1
18065,5994,2370,3
18066,5994,8200,3
18067,5995,1148,5
18068,5995,2465,1
18069,5995,2960,1
18070,5996,9060,3
18071,5996,4511,2
18072,5996,2668,3
18073,5997,5487,5
18074,5998,321,5
18075,5998,9000,5
18076,5999,9403,2
18077,6000,7537,3
18078,6000,6579,4
18079,6001,2199,4
18080,6001,3264,1
18081,6002,5562,4
18082,6002,5557,2
18083,6003,9405,3
18084,6003,7646,5
18085,6003,3021,2
18086,6003,431,5
18087,6003,6866,2
18088,6004,6119,1
18089,6004,4809,4
18090,6005,9377,3
18091,6005,6204,1
18092,6005,9540,2
18093,6005,6528,1
18094,6005,4188,1
18095,6006,6219,1
18096,6006,7148,2
18097,6006,2429,1
18098,6006,1638,5
18099,6007,3842,4
18100,6007,5155,5
18101,6007,1841,1
18102,6007,3287,2
18103,6007,1051,4
18104,6008,1542,3
18105,6009,6575,5
18106,6009,1931,3
18107,6009,4257,4
18108,6009,2778,5
18109,6009,876,4
18110,6010,2494,4
18111,6010,3839,5
18112,6011,3265,3
18113,6012,8177,3
18114,6012,3008,4
18115,6012,8896,5
18116,6013,5072,3
18117,6013,935,4
18118,6013,6226,3
18119,6013,878,1
18120,6014,9392,4
18121,6015,8413,2
18122,6015,463,3
18123,6015,6866,2
18124,6016,6902,1
18125,6016,323,5
18126,6016,6476,4
18127,6017,1577,3
18128,6017,3220,5
18129,6017,7984,3
18130,6017,3203,2
18131,6018,2492,2
18132,6019,2651,2
18133,6019,6595,5
18134,6019,9981,2
18135,6020,9287,2
18136,6020,1922,3
18137,6020,8391,4
18138,6021,2332,3
18139,6022,132,4
18140,6023,7928,2
18141,6023,3327,3
18142,6023,8238,3
18143,6024,5181,4
18144,6024,6314,2
18145,6024,1266,1
18146,6024,3724,4
18147,6024,9114,5
18148,6025,4564,4
18149,6025,1221,2
18150,6026,6947,2
18151,6027,1676,4
18152,6027,1635,4
18153,6027,7715,4
18154,6027,8851,3
18155,6028,7500,3
18156,6028,7808,3
18157,6028,4453,5
18158,6028,1357,4
18159,6028,1180,4
18160,6029,3366,3
18161,6029,9480,4
18162,6029,2648,4
18163,6029,8671,5
18164,6029,5683,1
18165,6030,4216,5
18166,6030,9745,2
18167,6031,393,2
18168,6031,167,4
18169,6031,6583,1
18170,6031,3091,2
18171,6032,5787,1
18172,6032,6686,5
18173,6032,8987,4
18174,6033,7524,2
18175,6033,3089,2
18176,6033,6693,1
18177,6034,3955,1
18178,6034,4557,3
18179,6034,8384,4
18180,6034,7430,4
18181,6034,5351,1
18182,6035,8284,5
18183,6036,34,1
18184,6036,3086,2
18185,6036,1977,2
18186,6036,1358,5
18187,6037,5682,4
18188,6037,6028,2
18189,6037,2481,3
18190,6037,3857,4
18191,6038,3473,4
18192,6039,1715,3
18193,6039,431,5
18194,6039,6731,4
18195,6040,2097,5
18196,6040,3268,5
18197,6040,4684,3
18198,6040,9245,3
18199,6041,4641,3
18200,6042,5719,5
18201,6043,2858,4
18202,6044,6478,3
18203,6044,1939,2
18204,6045,9276,5
18205,6046,963,1
18206,6046,3510,4
18207,6046,5608,5
18208,6046,7511,4
18209,6046,2340,4
18210,6047,1634,2
18211,6047,6718,5
18212,6048,2107,1
18213,6048,7002,3
18214,6048,1645,4
18215,6048,1795,5
18216,6048,1192,1
18217,6049,4900,1
18218,6049,3942,2
18219,6049,7139,1
18220,6050,3104,3
18221,6050,5419,5
18222,6051,4952,3
18223,6051,8734,4
18224,6051,3396,1
18225,6051,6244,1
18226,6051,3010,2
18227,6052,9110,1
18228,6052,1886,5
18229,6052,8873,5
18230,6053,6963,5
18231,6053,8821,1
18232,6054,986,4
18233,6054,4294,3
18234,6055,4176,2
18235,6055,5215,3
18236,6055,2309,1
18237,6055,2118,2
18238,6056,7778,1
18239,6056,6772,5
18240,6056,2277,5
18241,6056,476,4
18242,6056,3722,4
18243,6057,2379,2
18244,6058,9618,5
18245,6058,450,3
18246,6058,2495,1
18247,6058,8054,5
18248,6059,5440,2
18249,6059,1323,5
18250,6059,2364,2
18251,6059,7041,4
18252,6059,787,3
18253,6060,6142,4
18254,6060,7111,3
18255,6061,6448,2
18256,6062,2983,3
18257,6063,9584,3
18258,6063,5341,5
18259,6063,9804,1
18260,6063,9602,5
18261,6064,6960,5
18262,6064,8318,4
18263,6064,6951,3
18264,6065,9366,3
18265,6065,8738,4
18266,6065,4559,3
18267,6065,7298,2
18268,6065,5996,1
18269,6066,8920,1
18270,6066,5388,1
18271,6066,9563,4
18272,6067,1725,5
18273,6067,5565,1
18274,6067,6418,5
18275,6067,2401,5
18276,6067,9645,4
18277,6068,7336,3
18278,6068,8902,4
18279,6068,9776,2
18280,6068,6719,5
18281,6069,840,3
18282,6069,7881,5
18283,6070,3578,3
18284,6070,814,5
18285,6071,5770,4
18286,6071,1100,1
18287,6071,9292,4
18288,6071,9697,5
18289,6072,13,2
18290,6072,4878,4
18291,6073,613,1
18292,6073,1520,5
18293,6073,9333,2
18294,6074,8996,2
18295,6074,6997,3
18296,6074,7634,1
18297,6074,4206,4
18298,6074,922,2
18299,6075,4832,2
18300,6075,5854,5
18301,6075,9772,2
18302,6076,366,1
18303,6077,5004,4
18304,6077,8879,1
18305,6078,7447,2
18306,6078,5372,3
18307,6078,8685,5
18308,6078,6726,4
18309,6078,5259,3
18310,6079,2068,1
18311,6079,2496,2
18312,6079,1541,3
18313,6080,3321,5
18314,6080,1009,2
18315,6081,8982,3
18316,6081,3319,4
18317,6081,162,1
18318,6081,611,4
18319,6082,7534,2
18320,6082,5267,2
18321,6082,4726,4
18322,6083,6969,3
18323,6083,5693,5
18324,6083,5297,2
18325,6083,2660,4
18326,6084,777,1
18327,6084,3664,2
18328,6084,8616,4
18329,6084,7020,1
18330,6084,8820,2
18331,6085,5742,2
18332,6085,8114,3
18333,6085,5345,1
18334,6085,4985,2
18335,6086,8303,3
18336,6087,8319,2
18337,6087,9991,5
18338,6087,9318,4
18339,6088,5893,3
18340,6089,2513,3
18341,6089,5147,2
18342,6089,9530,5
18343,6089,3367,5
18344,6090,7667,3
18345,6090,1378,1
18346,6090,5943,3
18347,6091,1675,5
18348,6091,4153,2
18349,6092,2555,3
18350,6092,3198,4
18351,6092,2666,5
18352,6092,4287,3
18353,6092,8845,3
18354,6093,1204,2
18355,6093,2714,1
18356,6093,2110,3
18357,6093,4140,3
18358,6093,2172,4
18359,6094,863,5
18360,6094,7776,1
18361,6095,8228,3
18362,6095,5799,4
18363,6095,9854,2
18364,6095,5681,4
18365,6096,8365,3
18366,6096,3671,2
18367,6096,7526,2
18368,6096,7339,3
18369,6096,6903,2
18370,6097,8544,2
18371,6098,1723,4
18372,6099,2963,1
18373,6099,8138,2
18374,6099,171,3
18375,6099,7725,4
18376,6100,4603,2
18377,6100,1262,4
18378,6101,521,5
18379,6102,5244,3
18380,6102,372,4
18381,6102,5786,5
18382,6103,9835,1
18383,6103,3414,3
18384,6103,1961,4
18385,6104,196,5
18386,6104,6376,3
18387,6105,4391,2
18388,6105,5829,1
18389,6105,7098,4
18390,6105,1649,5
18391,6105,8135,5
18392,6106,279,2
18393,6106,7747,1
18394,6106,3197,2
18395,6107,8144,4
18396,6107,5444,3
18397,6108,7032,1
18398,6108,8029,1
18399,6108,1337,5
18400,6108,511,3
18401,6109,631,4
18402,6109,3032,5
18403,6109,2969,1
18404,6110,4516,1
18405,6110,6082,3
18406,6111,4477,2
18407,6111,732,2
18408,6112,4989,4
18409,6113,5194,5
18410,6113,471,3
18411,6113,6516,1
18412,6113,2332,1
18413,6114,2249,5
18414,6114,6935,5
18415,6114,8063,3
18416,6114,6831,4
18417,6115,7663,1
18418,6115,4512,3
18419,6115,5038,1
18420,6116,1749,5
18421,6116,8205,2
18422,6116,1261,3
18423,6116,8896,1
18424,6116,6608,1
18425,6117,329,2
18426,6117,4433,3
18427,6118,665,2
18428,6118,9622,5
18429,6118,3730,2
18430,6119,8792,2
18431,6119,7387,5
18432,6120,7757,4
18433,6120,9153,1
18434,6120,7147,5
18435,6120,138,2
18436,6121,9448,5
18437,6121,5289,3
18438,6121,3689,2
18439,6121,2735,1
18440,6122,7799,4
18441,6122,115,5
18442,6122,3487,4
18443,6122,759,4
18444,6122,9442,4
18445,6123,6027,5
18446,6124,4307,3
18447,6124,9794,2
18448,6124,4474,4
18449,6124,3758,5
18450,6125,8120,1
18451,6125,2518,1
18452,6125,713,2
18453,6125,6672,3
18454,6125,2440,1
18455,6126,4911,2
18456,6127,4714,1
18457,6127,542,5
18458,6127,3706,5
18459,6128,9615,1
18460,6129,3274,4
18461,6129,5752,2
18462,6129,7431,4
18463,6129,2180,5
18464,6129,9028,1
18465,6130,2795,1
18466,6130,9785,3
18467,6130,8418,5
18468,6130,9323,3
18469,6131,3516,4
18470,6132,3520,2
18471,6132,6253,1
18472,6133,9944,5
18473,6133,2551,4
18474,6133,3515,4
18475,6133,2886,2
18476,6133,8164,1
18477,6134,3280,4
18478,6134,5372,3
18479,6135,5409,1
18480,6135,8946,5
18481,6135,1618,4
18482,6135,9591,2
18483,6135,5988,2
18484,6136,6697,3
18485,6137,3681,5
18486,6137,2368,2
18487,6138,388,3
18488,6139,2800,2
18489,6139,6412,2
18490,6139,777,2
18491,6140,2324,3
18492,6140,8796,2
18493,6140,658,3
18494,6140,2513,2
18495,6140,3460,1
18496,6141,1092,2
18497,6141,9545,2
18498,6142,1443,4
18499,6142,9213,2
18500,6142,7553,4
18501,6142,3835,3
18502,6142,5835,1
18503,6143,5799,5
18504,6144,5865,5
18505,6145,1430,4
18506,6145,3033,1
18507,6145,3160,4
18508,6145,3718,1
18509,6145,9439,4
18510,6146,4998,5
18511,6147,8851,1
18512,6147,30,3
18513,6147,5582,4
18514,6147,2416,5
18515,6148,1667,3
18516,6148,1912,5
18517,6148,6384,1
18518,6149,3931,3
18519,6149,9832,5
18520,6149,139,5
18521,6149,7888,1
18522,6150,6956,3
18523,6150,8652,4
18524,6150,2590,2
18525,6150,2653,4
18526,6151,290,3
18527,6151,7698,4
18528,6152,8654,5
18529,6152,1640,3
18530,6152,9896,2
18531,6152,3880,1
18532,6152,4890,2
18533,6153,3406,1
18534,6153,1099,2
18535,6153,1172,1
18536,6154,1748,1
18537,6154,9068,3
18538,6154,1608,4
18539,6154,5699,1
18540,6155,2323,2
18541,6156,3934,1
18542,6156,5096,4
18543,6157,1856,3
18544,6157,8845,1
18545,6158,515,2
18546,6158,8135,1
18547,6158,7708,4
18548,6158,7316,1
18549,6158,6728,3
18550,6159,5662,4
18551,6159,3093,5
18552,6159,9491,3
18553,6160,1927,3
18554,6161,7506,3
18555,6161,4858,4
18556,6161,8293,1
18557,6161,3220,1
18558,6161,4424,2
18559,6162,4893,5
18560,6162,8680,3
18561,6163,4511,1
18562,6163,1436,3
18563,6163,1731,4
18564,6164,1507,4
18565,6164,9751,4
18566,6164,3650,1
18567,6165,5919,3
18568,6166,8538,2
18569,6166,7702,5
18570,6166,672,2
18571,6167,9987,1
18572,6168,2177,5
18573,6168,5137,4
18574,6168,8203,2
18575,6168,2300,3
18576,6168,6205,3
18577,6169,1653,5
18578,6169,333,3
18579,6169,6786,4
18580,6170,9218,1
18581,6170,1163,1
18582,6171,1086,5
18583,6172,2014,2
18584,6172,3572,5
18585,6172,7141,2
18586,6172,5623,4
18587,6172,3617,1
18588,6173,493,3
18589,6173,5347,2
18590,6173,2150,4
18591,6173,1966,3
18592,6174,7773,5
18593,6175,1567,1
18594,6175,227,5
18595,6175,800,2
18596,6176,5029,5
18597,6176,5943,1
18598,6176,8237,5
18599,6177,4159,2
18600,6177,236,1
18601,6177,2047,4
18602,6178,747,5
18603,6178,4556,4
18604,6178,5509,4
18605,6179,1457,1
18606,6179,8631,1
18607,6180,6033,1
18608,6180,8930,4
18609,6180,6939,1
18610,6180,6732,4
18611,6181,7030,1
18612,6181,2056,5
18613,6182,5728,5
18614,6182,9093,4
18615,6182,7727,1
18616,6182,6747,5
18617,6183,2165,5
18618,6183,7443,1
18619,6183,4815,4
18620,6183,6181,2
18621,6184,5076,1
18622,6184,5118,4
18623,6184,2490,1
18624,6185,4147,4
18625,6185,2649,5
18626,6185,4620,1
18627,6185,4962,5
18628,6185,5110,4
18629,6186,9039,1
18630,6187,1793,5
18631,6187,7119,3
18632,6187,4508,2
18633,6187,5780,1
18634,6188,8693,4
18635,6188,1681,1
18636,6188,8158,4
18637,6188,4615,5
18638,6188,9459,5
18639,6189,5019,5
18640,6189,3433,5
18641,6190,3240,2
18642,6190,524,1
18643,6190,5144,3
18644,6190,3805,2
18645,6191,4112,3
18646,6192,7345,1
18647,6192,150,4
18648,6192,2248,2
18649,6193,961,4
18650,6193,7486,3
18651,6193,7310,1
18652,6193,400,3
18653,6193,5661,4
18654,6194,6397,3
18655,6194,6607,1
18656,6194,3397,4
18657,6194,1793,5
18658,6195,907,4
18659,6196,2881,3
18660,6197,5436,2
18661,6198,9088,4
18662,6198,9905,4
18663,6199,7829,1
18664,6199,5456,3
18665,6200,203,5
18666,6200,5759,5
18667,6200,1491,2
18668,6201,7441,3
18669,6201,6967,5
18670,6201,1446,1
18671,6202,8411,5
18672,6202,3462,1
18673,6202,3497,3
18674,6202,2780,1
18675,6203,7136,5
18676,6204,9780,4
18677,6204,2676,2
18678,6204,4519,3
18679,6204,2340,2
18680,6204,8636,3
18681,6205,4120,3
18682,6205,4344,4
18683,6205,2651,5
18684,6206,2208,1
18685,6206,8633,1
18686,6206,8757,5
18687,6207,3663,4
18688,6207,7006,4
18689,6207,8877,3
18690,6208,1630,1
18691,6208,3391,2
18692,6208,5129,1
18693,6209,6290,4
18694,6210,4674,4
18695,6210,963,4
18696,6210,6209,3
18697,6211,1182,1
18698,6211,7944,3
18699,6211,3085,5
18700,6211,2479,2
18701,6211,4254,1
18702,6212,897,4
18703,6212,1030,1
18704,6212,887,2
18705,6213,7936,3
18706,6213,4190,2
18707,6214,1462,3
18708,6214,822,5
18709,6214,1870,2
18710,6214,1263,3
18711,6215,6327,3
18712,6215,1455,4
18713,6216,8310,3
18714,6216,3953,2
18715,6216,5470,1
18716,6216,3476,2
18717,6216,1175,1
18718,6217,9661,1
18719,6217,5345,5
18720,6217,3732,4
18721,6217,8478,2
18722,6217,6461,3
18723,6218,1816,5
18724,6218,6141,5
18725,6218,4242,3
18726,6218,7138,4
18727,6218,6281,3
18728,6219,3523,1
18729,6220,4446,3
18730,6220,6870,5
18731,6220,9847,5
18732,6220,2340,4
18733,6221,9645,4
18734,6221,4397,4
18735,6222,4131,1
18736,6222,8942,4
18737,6223,5436,3
18738,6223,2288,1
18739,6223,4835,4
18740,6223,6204,4
18741,6223,1065,3
18742,6224,6526,3
18743,6224,6595,2
18744,6224,4956,1
18745,6225,9577,4
18746,6226,96,4
18747,6226,1725,1
18748,6226,6156,3
18749,6226,7630,1
18750,6226,4135,1
18751,6227,4941,2
18752,6227,8237,3
18753,6227,6782,5
18754,6227,2632,1
18755,6228,9454,3
18756,6228,5657,5
18757,6229,9301,1
18758,6229,4827,3
18759,6230,3137,5
18760,6230,7136,2
18761,6230,1180,5
18762,6231,1023,3
18763,6232,9194,5
18764,6232,2150,4
18765,6232,968,5
18766,6233,8038,3
18767,6233,5629,5
18768,6233,6918,4
18769,6234,7633,4
18770,6235,7580,3
18771,6236,5856,1
18772,6236,7991,4
18773,6236,9160,5
18774,6236,2875,2
18775,6236,3401,2
18776,6237,8000,3
18777,6237,5285,4
18778,6237,6427,1
18779,6238,3854,4
18780,6238,392,2
18781,6239,4815,1
18782,6239,4740,4
18783,6239,2524,4
18784,6239,7960,4
18785,6239,5772,1
18786,6240,8857,3
18787,6241,4707,2
18788,6241,8832,3
18789,6241,3664,3
18790,6241,6513,1
18791,6242,3092,2
18792,6242,3450,2
18793,6243,218,3
18794,6243,8005,5
18795,6243,9005,1
18796,6244,6532,4
18797,6244,5598,4
18798,6245,6236,4
18799,6245,6063,3
18800,6245,8977,4
18801,6245,9768,1
18802,6246,4512,5
18803,6246,2838,1
18804,6246,5295,2
18805,6246,5522,3
18806,6246,3390,2
18807,6247,4502,4
18808,6248,6301,1
18809,6248,5537,4
18810,6249,2702,2
18811,6249,6243,3
18812,6249,3377,4
18813,6250,5603,1
18814,6250,3959,5
18815,6250,7674,2
18816,6251,7784,2
18817,6251,3705,4
18818,6251,8869,3
18819,6251,6381,3
18820,6252,7967,4
18821,6252,8034,4
18822,6253,4733,5
18823,6253,5925,2
18824,6254,1490,2
